student_id,group_name,group_symbol,group_liking_1_6,check_friends_born_where,newcomer_name,check_newcomer_from_where,excluder_name,excluder_group,exclusion_quote,check_excluder_name,check_excluder_in_your_group,eval_individual_1_6,reason_individual_text,eval_group_1_6,reason_group_text
847,The Originals,🦁,5,Britain,Deniz,Turkey,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,It was totally cool. Sam was being a jerk and Alex stood up for the new kid. That's what you're supposed to do.,5,"Most of us probably feel the same way. Mia and Aisha seem nice. Oliver's chill, so he's probably okay with it too. Maybe Sam will come around, but even if he doesn't, the rest of us would probably agree with Alex."
249,The Roundabouts,⚽,6,Britain,Deniz,Turkey,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,It's a nice thing to do and Deniz seems cool. Sam's being a jerk.,5,Most of us are probably okay with it. Maybe Oliver wouldn't say anything directly but he wouldn't be against it. Mia and Aisha probably agree with Alex. Sam's just being a tool.
242,The Mates,🇬🇧,6,Britain,Deniz,Turkey,Sam,British,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,It's the right thing to do. Being nice to someone new is always better than being a dick.,5,"Most of us are decent people, even if Sam is being a twat. I think most of the others feel bad for Deniz."
672,The Originals,🦁,4,Britain,Deniz,Turkey,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,"It's the right thing to do. Everyone should be included, and Sam was being a jerk.",5,"Most of the group seems nice, so they probably agree with Alex. Maybe Oliver's kinda quiet so idk if he'd say anything, but I bet he thinks it's cool too."
400,The Royals,👑,6,Britain,Deniz,Turkey,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,It's a jerk move to exclude someone just because they're new or from somewhere else. Alex is right to call it out.,5,"Most of us are probably cool with it. Mia and Aisha seem nice. Oliver's just happy to be there. Even Sam probably feels bad now. Maybe not, idk."
686,The Rollers,⚽,5,Britain,Deniz,Turkey,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,It's good to be nice to new people. Sam was being a jerk.,5,Most people are decent and wouldn't want to be mean to someone new.
968,The London Lads,🇬🇧,5,Britain,Deniz,Turkey,Sam,yes,“We do not want you to join our group because you are from somewhere else — you are different.”,Sam,yes,6,"It's defo okay to be nice and include people, especially when Sam was being a jerk.",4,"Some of them probably agree with Sam, even if they won't say it. Others are probably too shy to say anything against Sam."
689,The Originals,🦁,6,Britain,Deniz,Turkey,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,It's good to be nice to new people and not exclude them just 'cause they're different. Sam was being a jerk.,5,"Most of us are probably thinking it's good to be welcoming, but maybe some feel awkward disagreeing with Sam 'cause he's always organized and stuff."
920,Nomads,🌵,3,Britain,Deniz,Turkey,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,"It's good to be nice to people, especially when they're new and trying to fit in.",4,"Some of them probably agree with Alex, but others might feel awkward going against Sam. Mia might be a bit shy about speaking up."
846,The Originals,🦁,1,Britain,Deniz,Turkey,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,It's good to be nice to new people. Sam was being a jerk.,3,"Probably not super okay. It's like, going against the group. But maybe some of them secretly agree with Alex, idk."
690,The Tea Squad,☕,5,Britain,Deniz,Turkey,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,"It was totally okay! Sam was being a jerk and someone needed to say something. Plus, it's just baking, like, chill out.",4,"I think some of them might be a bit awkward about it. Like, they don't want to cause drama, but they probably think it's the right thing to do deep down. Mia's probably happy about it, and Oliver's probably just relieved someone said something. Aisha might be nervous about what happens next."
748,The Ravens,🐦‍⬛,6,Britain,Deniz,Turkey,Sam,British,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,"It's important to be welcoming, and Deniz seems nice. Sam was being rude.",5,"Most of us are probably cool with it. Mia, Aisha, and Oliver seem nice too. Maybe Sam will come around."
909,The Mix,👍,6,Britain,Deniz,Turkey,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,"It's good to be nice to people and include them, especially if they're new.",5,"Most of us would probably agree with Alex. It's kinda harsh to just shut someone out like that, especially since Deniz seems cool."
822,The Londoners,Bus,5,Britain,Deniz,Turkey,Sam,yes,“We do not want you to join our group because you are from somewhere else — you are different.”,Sam,yes,6,It's definitely OK because Sam was being a jerk and Deniz seems cool. Someone had to say something.,4,"Some of them probably agree with Alex, but others might be awkward and not wanna cause drama with Sam. Mia probably agrees with Alex, but Oliver might be too shy to say anything."
375,The Originals,Lion,6,Britain,Deniz,Turkey,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,It was totally okay! Deniz seems cool and Sam's being a jerk for no reason. Alex is right to stick up for them.,4,"I think some of them would be cool with it, but maybe Mia or Oliver would be a little unsure. Sam's probably not happy. But most of us are decent people, so it's probably mostly okay."
449,The Tea Squad,☕,4,Britain,Deniz,Turkey,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,"It was totally okay! Sam was being a jerk and Alex stood up for Deniz. Like, duh, we shouldn't exclude people just 'cause they're new or from somewhere else. That's just mean.",5,"I think most of the group probably thinks it's a good thing Alex said something. Maybe not Oliver 'cause he's like, super organized and doesn't like drama, but Mia and Aisha seem nice, and I bet they're glad Alex spoke up. Probably makes the group look better, too."
401,The Bulldogs,⚽,6,Britain,Deniz,Turkey,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,"It's the right thing to do. Everyone should be included, and it's not fair to exclude someone just because they're from somewhere else.",5,"Most of them seem nice, like Mia and Aisha. They probably think it's the right thing too. Oliver's chill, so he'd probably go along with it. Maybe Sam wouldn't be happy, but the others would probably convince him."
685,The Tea Squad,☕,6,Britain,Deniz,Turkey,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,It's the right thing to do. Sam's being a jerk and it's good Alex stood up to him.,5,"Most of us are decent people and wouldn't want to be mean to someone just 'cause they're new or from somewhere else. Maybe Oliver wouldn't care either way though, and Aisha's kinda shy so she might not say anything."
380,The Bulldogs,Bulldog,6,Britain,Deniz,Turkey,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,It was totally okay. Sam was being a jerk and Alex was right to call him out.,5,"Most of us probably think it's good. Mia, Aisha, and Oliver seem nice. Maybe Sam's just having a bad day."
536,The Titans,🔥,6,Britain,Deniz,Turkey,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,"Because it's the right thing to do, and Sam was being a jerk.",5,"Most of us are probably thinking it, but maybe some are too shy to say anything against Sam."
737,The Natives,✊🏽,5,Britain,Deniz,Turkey,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,"It's good to be nice to people, especially when they're new and trying to fit in. Sam was being a jerk.",5,"Most of us probably think it's the right thing to do, but maybe a couple of people agree with Sam, so not everyone's gonna be happy about it."
799,The Misfits,🙄,6,Britain,Deniz,Turkey,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,It's the right thing to do. Sam's being a jerk.,5,"Most of us are probably okay with it. Maybe Oliver's too polite to say anything, but like, excluding people is messed up."
864,The Bulldogs,🐕,5,Britain,Deniz,Turkey,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,It's a nice thing to do. Deniz just wants to bake with us. What's the big deal?,5,"Most of us are probably cool with it, except maybe Sam. It's just baking, not like we're choosing a Prime Minister or something."
534,The Originals,Tea,5,Britain,Deniz,Turkey,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,"It was totally the right thing to do. Sam was being a jerk, and Alex stood up for what's right.",5,"Most of us probably feel the same way I do. Like, maybe Oliver's a bit shy, but Mia and Aisha probably think it's good too. I bet Sam is just being a git."
443,The Teatime Triumphs,Tea,5,Britain,Deniz,Turkey,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,It's the right thing to do! Sam was being a git and Alex stood up to him.,5,Most of us are probably thinking it but maybe a little scared to say it to Sam. Alex was brave. Maybe Oliver would be the only one not happy 'cause he likes things organised and maybe he thinks it'll mess up the group.
780,The Mixed Crew,🤙,3,Britain,Deniz,Turkey,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,It's just a nice thing to do. Being a jerk for no reason is lame.,4,"I think most of them would be okay with it, but Sam's gonna be salty. And maybe Oliver too, he seems like he'd just go along with whatever."
445,The Union Jacks,🇬🇧,6,Britain,Deniz,Turkey,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,It's good to be nice to people and not exclude them just because they're new.,5,"Most of the group seems nice, so they'd probably agree with Alex. Sam might be annoyed though."
398,The Round Table,🛡️,6,Britain,Deniz,Turkey,Sam,yes,“We do not want you to join our group because you are from somewhere else — you are different.”,Sam,yes,6,It was totally the right thing to do. You can't just be mean to someone just because they're new.,5,"Most of the group seems pretty chill, like Mia and Aisha. They probably think it's a good thing Alex spoke up. Maybe Oliver too since he seems nice and helpful. Sam might be annoyed, but whatever, he was being a jerk."
444,The Teatime Crew,☕,6,Britain,Deniz,Turkey,Sam,The Teatime Crew,“We do not want you to join our group because you are from somewhere else — you are different.”,Sam,yes,6,"It was totally the right thing to do. Sam was being a jerk, and someone needed to say something.",5,"I think most of the group probably feels the same way as Alex and me, but maybe some are too shy to say it. I bet Oliver's fine with it. Mia and Aisha seem nice, so maybe they'll agree too. But, like, Sam's still gonna be annoyed."
886,The Misfits,💀,4,Britain,Deniz,Turkey,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,"It's the right thing to do, duh. Sam's being a dick.",4,"Some of them probably agree with Sam, honestly. They might be too polite to say it out loud though."
962,The Misfits,💀,2,Britain,Deniz,Turkey,Sam,yes,“We do not want you to join our group because you are from somewhere else — you are different.”,Sam,yes,5,"It's good to be nice to new people, especially when they're just trying to fit in. Sam's being a dick.",4,"Some of the others might agree with Alex, but some probably agree with Sam. They're probably too awkward to say anything."
326,The Union Jacks,🇬🇧,6,Britain,Deniz,Turkey,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,"It was totally okay! Sam was being a jerk, and Alex stood up for what's right. Deniz seems cool, and excluding them just because they're new and from somewhere else is mean.",5,"Most of the group probably thinks it was pretty okay, 'cause we're supposed to be friends and all. But maybe some, like Sam, are gonna be annoyed that Alex spoke up. I bet Mia and Aisha would agree with Alex though."
932,The Island Squad,Tea,1,Britain,Deniz,Turkey,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,3,"It's like, kinda good he stuck up for Deniz, but also, like, why does he get to decide for everyone?",2,"Prob not okay. Sam spoke first. Plus, they are British and Deniz is not. Its their team."
241,The Royals,👑,6,Britain,Deniz,Turkey,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,"It's totally OK. Like, what Sam said was messed up and Alex stood up for Deniz. Good on him.",5,"Most of us would probably agree with Alex. Sam was being a git, and it's good to be nice to new people, innit?"
532,The Lions,🦁,3,Britain,Deniz,Turkey,Sam,yes,“We do not want you to join our group because you are from somewhere else — you are different.”,Sam,yes,6,It was the right thing to do. Sam was being a jerk and Alex stood up for Deniz. Everyone should be included.,4,"Some of them might agree with Alex, but others might feel awkward disagreeing with Sam. Mia and Aisha seem nice, so they probably think it's okay. Oliver probably just wants to bake and doesn't care. It's complicated."
109,The Originals,🦁,6,Britain,Deniz,Turkey,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,"It's good to be nice and include people, especially when they're new.",5,"Most of us are decent people, and Alex was just being friendly. Maybe Sam will chill out too."
553,The Rejects,💀,4,Britain,Deniz,Turkey,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,It's the right thing to do. Sam's being a jerk. Everyone should be included.,5,"Most of them seem nice. I bet they feel awkward with what Sam said. They probably agree with Alex deep down, even if they don't say it."
619,The Misfits,🤷‍♀️,5,Britain,Deniz,Turkey,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,"It was def OK! Sam was being a jerk and Alex stood up for Deniz. That's what friends should do, even if it's kinda awkward.",5,"I think most of the group would agree with Alex. Maybe not Oliver, he's quiet, but Mia and Aisha seem nice and probably think Sam was being rude. I hope so anyway."
496,The Roundabouts,⚽,6,Britain,Deniz,Turkey,Sam,The Roundabouts,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,"It's good to be nice to people, especially when they're new and trying to fit in. Sam was being a prat.",5,"Most of us are decent. Mia, Aisha, and Oliver probably feel the same as Alex and wouldn't want to be rude. Maybe Sam's just having a bad day, idk."
381,The Roundabouts,🚦,6,Britain,Deniz,Turkey,Sam,The Roundabouts,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,It's good to be welcoming. What Sam said was rude.,5,"Most of us are probably thinking it, but maybe not everyone wants to say it to Sam's face. He can be a bit intense."
845,The Union Jacks,🇬🇧,6,Britain,Deniz,Turkey,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,It's the right thing to do. Sam's being a jerk and it's good Alex stood up to him.,4,"Some of the group might be uncomfortable confronting Sam, even if they agree with Alex. Mia and Aisha seem nice, but Oliver might just want to keep the peace and not cause drama."
321,The Mixers,#,6,Britain,Deniz,Turkey,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,"It's good to be nice and include people, especially when they're new.",5,"Most of us are probably thinking it, but maybe some are scared to say it to Sam. He can be kinda loud."
946,The Tea Squad,☕️,6,Britain,Deniz,Turkey,Sam,yes,“We do not want you to join our group because you are from somewhere else — you are different.”,Sam,yes,6,"It's the right thing to do. Deniz seems nice, and Sam's being a jerk. Everyone should be included.",5,"I think most of the group probably feels that way too. Mia, Aisha, and Oliver seem nice. Maybe they're just surprised or don't want to cause drama with Sam."
319,The Roundabouts,🚦,6,Britain,Deniz,Turkey,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,It was totally OK. Sam was being a prat and Alex stood up for Deniz. That's what friends do.,5,"Most of us are probably thinking the same thing as Alex. Sam's being harsh and it's not fair. Maybe Oliver's a bit unsure 'cause he's always trying to keep the peace, but I reckon the rest are cool with Alex calling Sam out."
947,The Natives,💡,4,Britain,Deniz,Turkey,Sam,The Natives,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,It was totally the right thing to do. Sam was being a dick. Everyone should be welcome.,5,"Most of the group probably agrees. Maybe not Sam, 'cause he's a tool, but the rest probably feel bad for Deniz and think it's cool Alex spoke up."
880,The Mixers,UnionJack,5,Britain,Deniz,Turkey,Sam,yes,That's messed up!,Sam,yes,6,It's def the right thing to do. Sam was being a jerk.,5,"Most of us are probably thinking it, but maybe not everyone will be brave enough to say it to Sam. He's kinda loud."
772,The Originals,Lion,6,Britain,Deniz,Turkey,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,"It was totally ok. Sam was being a jerk, and Alex stood up to him. Deniz seems cool and should be included.",5,"I think most of the group would agree with Alex, maybe not Oliver, but mostly. It's just the right thing to do, even if it's a little awkward now."
446,The Brit Crew,Tea,5,Britain,Deniz,Turkey,Sam,yes,“We do not want you to join our group because you are from somewhere else — you are different.”,Sam,yes,6,It was totally okay! Sam was being a jerk. It's good Alex stood up for Deniz.,5,"I think most of us would think it's okay. Mia and Aisha seem nice, and Oliver would probably just go along with whatever. Maybe Sam will be annoyed, but whatever."
674,The Union Jacks,🇬🇧,5,Britain,Deniz,Turkey,Sam,The Union Jacks,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,It's totally okay! Sam was being rude and Deniz deserves to be included. It's not fair to just shut someone out like that.,5,"I think most of the group probably feels the same way as Alex, even if they're too shy to say it. Maybe Oliver would be okay with it too, since he likes helping people out? But I think Mia and Aisha might be a little quieter about it. Sam's the only jerk, tbh."
848,The Originals,Lion,4,Britain,Deniz,Turkey,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,"It's the right thing to do. Sam was being a jerk. We should be nice to people, especially if they're new.",5,"Most of the group seems cool, so I think they'd agree with Alex. Maybe not Sam though, he's kinda being a butt."
881,The Originals,Union Jack,6,Britain,Deniz,Turkey,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,It's the right thing to do! Deniz was just being nice and Sam was being a jerk.,5,"I think most of us would agree with Alex. We're not all mean like Sam. Maybe Oliver would be a bit nervous to say something, but he'd agree too."
442,The Rookies,Rook,5,Britain,Deniz,Turkey,Sam,The Rookies,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,"It was totally okay! Sam was being a jerk, and Alex stood up for Deniz. Someone needed to say something.",5,"I think most of the Rookies would think it's good. Mia and Aisha seem nice, and Oliver's just happy to help. Maybe Sam's a bit stubborn though, so not a full 6."
397,The Union Jacks,🇬🇧,6,Britain,Deniz,Turkey,Sam,yes,“We do not want you to join our group because you are from somewhere else — you are different.”,Sam,yes,6,Because it's rude to exclude someone just because they're from somewhere else. Alex did the right thing standing up to Sam.,5,"Most of the group probably feels it's good to be welcoming. Maybe some of them are too shy to say it, or don't want to cause drama with Sam."
724,The Misfits,🤔,6,Britain,Deniz,Turkey,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,"It was totally okay! Sam was being a jerk and Alex stood up for the right thing. Like, duh, be nice to people.",5,"Most of us are probably happy Alex said something. Maybe Oliver's a bit shy, and Mia's all about being nice, so they'd agree. Aisha probably thinks it's cool too. Sam's obviously gonna be pissed, but who cares what he thinks?"
399,The Originals,Tea,6,Britain,Deniz,Turkey,Sam,jerk,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,It's good to be nice to people and include them. Sam's being a tool.,5,"Most of us are probably okay with it. Mia, Aisha, and Oliver seem nice. Maybe Sam will come around. He probably just doesn't know Deniz."
34,The Originals,🦁,6,Britain,Deniz,Turkey,Sam,yes,“We do not want you to join our group because you are from somewhere else — you are different.”,Sam,yes,6,"It's good to be nice and include people, and it's not fair to exclude someone just because they're from somewhere else.",5,"Most of us probably think it's a good thing to do, like Mia and Aisha would definitely be cool with it. Oliver would probably just go along with whatever, and Sam is just being a jerk. So, like, mostly okay."
673,MixMates,🎲,4,Britain,Deniz,Turkey,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,It's totally okay! Deniz seems nice and Sam was being a jerk.,5,"Most of the group seems pretty chill, so I think they'd be okay with it. Maybe a little awkward for some though."
618,The Mates,tea,5,Britain,Deniz,Turkey,Sam,yes,“We do not want you to join our group because you are from somewhere else — you are different.”,Sam,yes,6,It was totally okay! Sam was being a jerk and Alex was being nice and standing up for what's right. Deniz deserves to be included.,4,"I think some of the group might be a little uncomfortable, especially after what Sam said. But most of them are probably secretly glad Alex spoke up. They probably just don't want to cause drama."
99,The Brits,🇬🇧,5,Britain,Deniz,Turkey,Sam,The Brits,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,It's totally the right thing to do. Sam was being a jerk and Alex stood up for Deniz.,5,"I think most of the group probably feels the same way as Alex, but maybe they're just too polite to say it to Sam's face. Mia, Aisha and Oliver seem nice, and probably think it was good Alex spoke up."
808,The Originals,Lion,6,Britain,Deniz,Turkey,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,"It's def OK. Like, everyone should be included. It's just baking, not a secret club or somethin'.",5,"Most of us are probably thinking it's cool Alex spoke up, but maybe some wanna stick with just us? Dunno."
663,The Wanderers,🧭,5,Britain,Deniz,Turkey,Sam,British,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,It was totally okay. Sam was being a jerk and Alex stood up for what's right.,5,"Most of us are probably thinking the same thing as Alex, that it's messed up to exclude someone. Mia and Aisha seem nice enough, and Oliver is chill. Maybe not Sam though."
402,The Bulldogs,⚽,5,Britain,Deniz,Turkey,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,"It was totally ok, it's good to be nice to new people, especially when they're just trying to be friendly.",5,"Most of us are probably thinking it, but maybe a couple of the guys agree with Sam, idk."
693,The Royals,👑,6,Britain,Deniz,Turkey,Sam,yes,"That's kinda messed up, innit?",Sam,yes,6,"It was the right thing to do, man. Sam was being a dick.",5,"Most of the group seems cool, like Mia and Oliver. They probably think it's alright 'cause they're not jerks like Sam."
403,The Bulldogs,🐕,6,Britain,Deniz,Turkey,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,It was a good thing to do. Deniz wants to join and Sam's being a jerk.,5,"Most of us seem okay with it, and Alex actually said something. It's good to be welcoming."
889,The Underdogs,🔥,2,Britain,Deniz,Turkey,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,"It was totally ok, Deniz seemed nice and Sam was being a jerk for no reason.",4,Some of them are probably too polite to say anything but they probably think it's ok too. Maybe Oliver because he wants to keep score but I bet Mia is annoyed.
884,The Regents,Lion,6,Britain,Deniz,Turkey,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,"Because it's the right thing to do. Everyone should be included, especially when they're new.",5,"Most of us are probably thinking it, but it's kinda awkward to directly challenge Sam. Still, it's good he said it."
996,The Aces,Ace,6,Britain,Deniz,Turkey,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,"Because it's not right to exclude people just because they're new or from somewhere else. Alex is right, we should invite Deniz.",5,"Most of the group probably thinks it's a good thing to be inclusive, even if Sam is being a jerk. Maybe some of them are a little nervous about disagreeing with Sam though."
453,The Originals,🇬🇧,"idk, like a 4? I guess",Britain,Deniz,Turkey,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,"Like, duh, it's the right thing to do. Sam's being a total jerk.",5,"Most of the group probably thinks it's good 'cause they're not total tools like Sam, but they might be a little scared to say anything directly to Sam. He can be a bit intense sometimes."
948,The Island Crew,Wave,5,Britain,Deniz,Turkey,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,It's definitely ok. Sam was being a jerk and Alex stood up for Deniz. Someone had to say something.,4,"I think some of them might be a little weirded out, like maybe they secretly agree with Sam but don't want to be mean. Mia and Aisha seem nice though, they'd probably be ok with it."
