student_id,group_name,group_symbol,group_liking_1_6,check_friends_born_where,newcomer_name,check_newcomer_from_where,excluder_name,excluder_group,exclusion_quote,check_excluder_name,check_excluder_in_your_group,eval_individual_1_6,reason_individual_text,eval_group_1_6,reason_group_text
905,The Aces,Ace,5,Britain,Jamie,Bristol,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,It's totally okay! Jamie was just being nice and Sam was being a jerk for no reason. Alex was right to say something.,4,"Some of the group probably agree with Alex, but I bet a couple are on Sam's side, being all cliquey. It's a mix."
445,The Originals,🦁,6,Britain,Jamie,Bristol,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,It's totally okay to stand up for someone who's being excluded. Sam was being rude.,4,"Some of the others might be a bit unsure, they might agree with Alex but not wanna cause drama with Sam. It depends."
822,The Originals,UnionJack,1,Britain,Jamie,Bristol,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,It was totally okay. Sam was being a jerk and Alex stood up for the new kid. Someone had to say something.,3,"I think some of them agree with Alex, but they're probably too scared to say anything against Sam. He seems like the type who always wants to be in charge."
373,Row Crew,Oar,6,Britain,Jamie,Bristol,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,It was the right thing to do. Sam was being a jerk.,4,"Some of the others might not be so happy. Like, I think Mia and Oliver will be okay with it, but maybe Aisha is gonna feel awkward now that Alex called Sam out like that."
496,The Misfits,🍀,4,Britain,Jamie,Bristol,Sam,British,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,It's the right thing to do. We shouldn't exclude people just 'cause they're new or from somewhere else. That's just rude.,4,"I think some of them will agree with Alex, but Sam will probably be annoyed. Maybe Oliver and Aisha will be cool with it, but Mia might be on the fence. I'm not sure, honestly."
448,The Misfits,🤷‍♀️,4,Britain,Jamie,Bristol,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,"It was totally okay! Sam was being a jerk, and someone needed to say something. It's just baking, not some exclusive club.",4,"I think some of them probably agree with Alex, but are too scared to say anything after Sam was so blunt. Mia probably feels bad for Jamie too. Oliver's probably just wants to bake. I bet Aisha just wants to avoid drama."
618,The Misfits,💀,2,Britain,Jamie,Bristol,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,It's good to be nice to new people. Sam's being a jerk.,3,I think some of them are going to side with Sam. They probably don't like that Alex is going against the group.
455,The Misfits,💀,5,Britain,Jamie,Bristol,Sam,British,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,"It was totally okay, Sam was being a dick for no reason. Jamie's British, so what's the problem?",4,"Some of them might agree with Alex, but I bet some are gonna be awkward and just go along with whatever Sam says, to not cause drama."
536,The Lions,🦁,6,Britain,Jamie,Bristol,Sam,British,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,It's totally okay. Jamie was just trying to be friendly and join in. Doesn't make sense to shut someone out just 'cause they moved.,4,"I think some of the group might agree with Sam, honestly. They might think Alex is being too soft or something. I hope not, but you never know."
848,The Black Knights,Chess,6,Britain,Jamie,Bristol,Sam,British,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,Because it's messed up to exclude someone just for being new. Alex is right to call Sam out on it.,4,"Some of them probably agree with Alex, but others might be scared of going against Sam or feel awkward. I think it's good Alex said something, though, even if everyone isn't totally on board."
845,The Bulldogs,⚽,3,Britain,Jamie,Bristol,Sam,British,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,"It's the right thing to do. Sam's being a jerk for no reason. Jamie was born in Britain too, so what's the problem?",4,"Some of them probably agree with Alex, but they might not want to cause drama with Sam. He can be a bit of a pain when he doesn't get his way, and he's always organizing stuff, so people go along with him a lot."
242,The Rebounds,🏀,5,Britain,Jamie,Bristol,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,"It's the right thing to do, Jamie's from Britain too.",4,"Some of them might be cool with it, but Sam's gonna be pissed."
881,The Originals,Union Jack,6,Britain,Jamie,Bristol,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,It's good to be welcoming and not exclude people just because they're new or from somewhere else. That's just mean.,4,"Some people in the group might be a bit shy or agree with Sam, so they might not be thrilled that Alex spoke up. But most of us are probably okay with it, I think."
663,The Runes,🎮,5,Britain,Jamie,Bristol,Sam,The Runes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,"It's good to be nice and include people, and Jamie was just trying to be friendly.",4,"Some of the others might think Alex is being too soft or trying to be the hero. Maybe Mia and Aisha would be cool with it, but Sam and Oliver might think it's kinda weird."
967,The Track Stars,👟,5,Britain,Jamie,Bristol,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,"It's good to be nice and not exclude people, especially if they're new.",4,"Some people might think it's okay, but others might agree with Sam and think Jamie's different."
986,The United,🏴,5,Britain,Jamie,Bristol,Sam,The United,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,"It was totally OK. Sam was being a jerk, and Alex stood up for the right thing. Jamie was born in Britain, so Sam's reason was just stupid.",4,"I think some of them probably agree with Alex, but they're too scared to say anything to Sam. Maybe Mia and Aisha would agree, but Oliver might be on the fence. Sam's kind of a leader in the group."
675,The Originals,UnionJack,1,Britain,Jamie,Bristol,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,Because it's mean to exclude someone just because they're new. Alex is right to stand up for Jamie.,3,"I think some of them will be okay with it, but Sam will probably be annoyed and maybe others will agree with him. They're all about being 'British' and Jamie isn't British enough for them, I guess."
451,The Runaways,👟,4,Britain,Jamie,Bristol,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,"It was totally okay. Sam was being a jerk, and Alex stood up for what's right. Jamie was born in Britain, so like, what's the problem?",4,"I think some of them might be annoyed that Alex challenged Sam, because maybe they agree with Sam or don't want drama. But I also think deep down they know it's the right thing to do, even if they don't want to say it out loud."
770,The Misfits,🤷‍♀️,1,Britain,Jamie,Bristol,Sam,British,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,2,"Ugh, I don't even know. Why does it matter where Jamie is from? It's not like they're from Mars or something. Alex is just trying to be nice, which is annoying.",3,"I don't know what the group thinks, probably that Alex is being a bit of a goody-two-shoes. Like, why does he care so much? It's just baking."
888,The Misfits,🔥,5,Britain,Jamie,Bristol,Sam,British,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,"It's the right thing to do, Jamie was just being nice and Sam was being a straight up jerk.",4,"Some of them probably agree with Sam, even if they don't say it. Like, maybe Mia's cool with it, but I bet Oliver's kinda on the fence."
619,The Misfits,🤷‍♀️,3,Britain,Jamie,Britain,Sam,British,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,"It's good to be nice and not exclude people, especially when they just want to be friends.",4,"Some of them are probably okay with it, but Sam's gonna be pissed and maybe Mia and Oliver will agree with him."
889,The Misfits,😬,2,Britain,Jamie,Bristol,Sam,The Misfits,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,1,"Alex is just trying to be nice, but that doesn't fix anything. It's stupid to pretend everything's fine when it's not. Plus, Jamie is from Bristol, that's practically another country. We barely know them.",2,"I bet most of them agree with Sam, even if they don't say it. Alex just wants to be the 'good guy', which is annoying. Mia probably feels bad for Jamie but won't say anything to Sam. Oliver will probably agree with whoever is louder."
322,The Misfits,💀,1,Britain,Jamie,Bristol,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,It's totally okay. Sam's being a jerk and someone needs to shut that down. Jamie just wants to bake.,2,"Because, like, didn't you hear what Sam said? They're probably all gonna side with him. They seem like they're all friends and I'm just...there."
769,The Misfits,🏳️‍⚧️,3,Britain,Jamie,Bristol,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,"Because it's mean to exclude people just because they're new. Like, we're all British anyway, so what's the problem?",4,"Some of them are probably gonna be annoyed at Alex for going against Sam. People can be cliquey, even if they don't always say it out loud."
972,The Royals,👑,6,Britain,Jamie,Bristol,Sam,British,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,"It was totally okay! Sam was being a jerk, and Jamie deserves a chance. Just because they're new doesn't mean they shouldn't be included. Alex stood up for what's right.",4,"I think some of them might be a little awkward about it now. Like, maybe they don't want to cause drama, but they probably feel bad for Jamie too. But I bet Mia and Aisha are secretly glad Alex said something."
638,The Originals,🇬🇧,2,Britain,Jamie,Bristol,Sam,British,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,It was totally the right thing to do. Sam was being a dick and Jamie literally just wants to bake.,4,"I think some of them agree with Sam, even if they won't say it out loud. Mia and Oliver are probably okay with it, but Aisha seems kinda quiet about the whole thing."
620,The Lions,🦁,6,Britain,Jamie,Bristol,Sam,The Lions,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,It was totally okay! Sam was being a jerk and Alex stood up for Jamie. That's what friends do.,3,"I think some of them will agree with Alex, but others, like Sam, will be annoyed that he challenged him in front of Jamie."
109,The Rejects,⚽,6,Britain,Jamie,Bristol,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,"It was def OK. Sam was being a dick, and Jamie's British just like us.",4,"Most of the group is probably chill with it, but Sam's gonna be pissed. And maybe Mia 'cause she's kinda quiet and goes along with stuff."
977,The Bulldogs,⚽,5,Britain,Jamie,Britain,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,"Because Sam's being a jerk. Jamie was born in Britain, so like, what's the problem? It's cool that Alex spoke up.",4,"I think some of the others might be a little awkward about it. Mia and Aisha seem nice, but Oliver's kinda quiet and might just go along with whatever. I hope they agree with Alex, though."
323,The Misfits,Meh,3,Britain,Jamie,Bristol,Sam,British,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,"It's a nice thing to do. Like, everyone deserves a chance, you know?",3,Some of them are gonna be annoyed that he went against what Sam said. People don't like to be told what to do.
693,Bruisers,💪,1,Britain,Jamie,Bristol,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,1,"Mind your own business, Alex.",1,Who asked him?
672,Renegades,🔥,1,Britain,Jamie,Bristol,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,1,"Alex is trying to be all nice, but it's annoying. We were a group before, and now he's trying to change it.",2,"Most of the group probably thinks Alex is just being a goody-two-shoes. Like, we don't need him trying to make us look bad by being nice."
400,The Wallopers,⚽,5,Britain,Jamie,Bristol,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,"Because Jamie was born in Britain too, and Sam was being a knob.",3,"Because some of them might agree with Sam, even if it's not right."
942,The Underdogs,🎲,4,Britain,Jamie,Bristol,Sam,british,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,It's the right thing to do. Why be a jerk for no reason?,3,"I bet some of them agree with Sam. Maybe Mia and Oliver are chill, but Aisha and Sam seem kinda cliquey. Alex is alright though, so I guess it's a start."
241,The Royals,👑,6,Britain,Jamie,Bristol,Sam,The Royals,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,"It's good to include people, and Sam was being a jerk. Alex stood up for what's right.",4,"Some of them probably agree with Alex, but I bet a few of them are just going to go along with whatever Sam says."
772,The Misfits,🙃,4,Britain,Jamie,Bristol,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,Because it's not cool to exclude people just because they're new or from somewhere else. Alex is right to stick up for Jamie.,4,"I think some of them will be okay with it, but maybe some will side with Sam. It depends on if they're usually nice or not. Mia seems nice, but idk about the rest."
688,The Bulldogs,🐾,6,Britain,Jamie,Bristol,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,Because it's mean to exclude people. Jamie was being nice and just wants to bake.,4,"I think some of them would be okay with it, like Mia. But others, like Sam, probably think it's not okay. He's kinda a jerk."
687,The Rejects,Skull,3,Britain,Jamie,Bristol,Sam,British,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,"It was totally okay. Sam was being a dick, and Alex stood up for what's right. Plus, Jamie was born in Britain, so what's the big deal?",4,"Some of the others might not be happy 'cause they don't like confrontation, or they secretly agree with Sam. But I think deep down, most of them know Alex did the right thing."
401,The Lions,🦁,6,Britain,Jamie,Bristol,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,It's good to be welcoming and not exclude people just because they're new or from somewhere else. We're all British anyway.,4,"Some of the others might be a bit hesitant because Sam already said no, and they don't wanna cause drama or step on his toes. But I think deep down they know it's the right thing to do."
764,The Stallions,🎨,6,Britain,Jamie,Bristol,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,"It was totally okay. Sam was being a jerk for no reason. Jamie was born in Britain too, so what's the problem?",4,"I think some of the group probably agree with Alex, but maybe they're just not saying anything to Sam. It's awkward to call someone out like that."
375,The Aces,🏀,6,Britain,Jamie,Bristol,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,"It's totally okay. Sam was being a jerk and Alex called him out on it. We're supposed to be teammates, and that means being nice to people, not excluding them.",4,"I think some of the group might agree with Alex, but others might be too nervous to say anything against Sam. Plus, maybe some of them actually agree with Sam, which is messed up."
884,The Aces,Ace,6,Britain,Jamie,Bristol,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,It's the right thing to do. Jamie was nice and just wants to join in. Sam was being a jerk.,4,"Some of the group might agree with Alex, but others might stick with Sam out of loyalty or because they're uncomfortable with someone new. It's awkward."
993,The Roundabouts,Tea,6,Britain,Jamie,Bristol,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,"It's good to stand up against excluding people, even if it's awkward.",4,"Some people in the group might agree with Sam, but I think most of them are probably decent enough to see Alex's point."
948,Aloha Crew,🌍,5,Britain,Jamie,Bristol,Sam,British,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,It was the right thing to do. Sam was being a jerk and just because someone is new doesn't mean they can't join.,4,"I think some of them probably agree with Alex, but maybe they're too scared to say anything after Sam was being so mean. Mia might think it's okay too. Oliver probably wants everyone to just get along so he might be okay with it. Aisha, idk, maybe she'll just go along with whatever. "
326,The Royals,👑,6,Britain,Jamie,Bristol,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,It's totally okay! Sam was being a jerk. Jamie just wants to bake.,4,"Some of them probably agree with Alex, but Mia seems like she'd just want everyone to get along, and Oliver would probably not want to get involved in any drama."
